fair_mkt_rent,area_name,county_name,pop2010,state,metro
1375,"Sullivan County, NH",Sunapee town,3365,NH,0
1375,"Sullivan County, NH",Unity town,1671,NH,0
1375,"Sullivan County, NH",Washington town,1123,NH,0
1890,"Atlantic City-Hammonton, NJ MSA",Atlantic County,274549,NJ,1
2014,"Bergen-Passaic, NJ HUD Metro FMR Area",Bergen County,905116,NJ,1
1546,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Burlington County,448734,NJ,1
1546,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Camden County,513657,NJ,1
1671,"Ocean City, NJ MSA",Cape May County,97265,NJ,1
1795,"Vineland-Millville-Bridgeton, NJ MSA",Cumberland County,156898,NJ,1
1871,"Newark, NJ HUD Metro FMR Area",Essex County,783969,NJ,1
1546,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Gloucester County,288288,NJ,1
1847,"Jersey City, NJ HUD Metro FMR Area",Hudson County,634266,NJ,1
2545,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",Hunterdon County,128349,NJ,1
1919,"Trenton-Ewing, NJ MSA",Mercer County,366513,NJ,1
2545,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",Middlesex County,809858,NJ,1
2239,"Monmouth-Ocean, NJ HUD Metro FMR Area",Monmouth County,630380,NJ,1
1871,"Newark, NJ HUD Metro FMR Area",Morris County,492276,NJ,1
2239,"Monmouth-Ocean, NJ HUD Metro FMR Area",Ocean County,576567,NJ,1
2014,"Bergen-Passaic, NJ HUD Metro FMR Area",Passaic County,501226,NJ,1
1546,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Salem County,66083,NJ,1
2545,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",Somerset County,323444,NJ,1
1871,"Newark, NJ HUD Metro FMR Area",Sussex County,149265,NJ,1
1871,"Newark, NJ HUD Metro FMR Area",Union County,536499,NJ,1
1638,"Warren County, NJ HUD Metro FMR Area",Warren County,108692,NJ,1
1481,"Albuquerque, NM MSA",Bernalillo County,662564,NM,1
947,"Catron County, NM",Catron County,3725,NM,0
1101,"Chaves County, NM",Chaves County,65645,NM,0
1118,"Cibola County, NM",Cibola County,27213,NM,0
862,"Colfax County, NM",Colfax County,13750,NM,0
1118,"Curry County, NM",Curry County,48376,NM,0
947,"De Baca County, NM",De Baca County,2022,NM,0
1008,"Las Cruces, NM MSA",Dona Ana County,209233,NM,1
973,"Eddy County, NM",Eddy County,53829,NM,0
1015,"Grant County, NM",Grant County,29514,NM,0
947,"Guadalupe County, NM",Guadalupe County,4687,NM,0
947,"Harding County, NM",Harding County,695,NM,0
947,"Hidalgo County, NM",Hidalgo County,4894,NM,0
962,"Lea County, NM",Lea County,64727,NM,0
1096,"Lincoln County, NM",Lincoln County,20497,NM,0
1704,"Los Alamos County, NM",Los Alamos County,17950,NM,0
913,"Luna County, NM",Luna County,25095,NM,0
1001,"McKinley County, NM",McKinley County,71492,NM,0
947,"Mora County, NM",Mora County,4881,NM,0
1118,"Otero County, NM",Otero County,63797,NM,0
843,"Quay County, NM",Quay County,9041,NM,0
843,"Rio Arriba County, NM",Rio Arriba County,40246,NM,0
1190,"Roosevelt County, NM",Roosevelt County,19846,NM,0
1481,"Albuquerque, NM MSA",Sandoval County,131561,NM,1
969,"Farmington, NM MSA",San Juan County,130044,NM,1
873,"San Miguel County, NM",San Miguel County,29393,NM,0
1366,"Santa Fe, NM MSA",Santa Fe County,144170,NM,1
947,"Sierra County, NM",Sierra County,11988,NM,0
1118,"Socorro County, NM",Socorro County,17866,NM,0
1082,"Taos County, NM",Taos County,32937,NM,0
1481,"Albuquerque, NM MSA",Torrance County,16383,NM,1
947,"Union County, NM",Union County,4549,NM,0
1481,"Albuquerque, NM MSA",Valencia County,76569,NM,1
1294,"Albany-Schenectady-Troy, NY MSA",Albany County,304204,NY,1
975,"Allegany County, NY",Allegany County,48946,NY,0
2134,"New York, NY HUD Metro FMR Area",Bronx County,1385108,NY,1
1199,"Binghamton, NY MSA",Broome County,200600,NY,1
1016,"Cattaraugus County, NY",Cattaraugus County,80317,NY,0
1172,"Cayuga County, NY",Cayuga County,80026,NY,0
986,"Chautauqua County, NY",Chautauqua County,134905,NY,0
1088,"Elmira, NY MSA",Chemung County,88830,NY,1
960,"Chenango County, NY",Chenango County,50477,NY,0
1223,"Clinton County, NY",Clinton County,82128,NY,0
1535,"Columbia County, NY",Columbia County,63096,NY,0
1004,"Cortland County, NY",Cortland County,49336,NY,0
1032,"Delaware County, NY",Delaware County,47980,NY,0
1588,"Poughkeepsie-Newburgh-Middletown, NY MSA",Dutchess County,297488,NY,1
1111,"Buffalo-Niagara Falls, NY MSA",Erie County,919040,NY,1
1287,"Essex County, NY",Essex County,39370,NY,0
1156,"Franklin County, NY",Franklin County,51599,NY,0
1093,"Fulton County, NY",Fulton County,55531,NY,0
1053,"Genesee County, NY",Genesee County,60079,NY,0
1326,"Greene County, NY",Greene County,49221,NY,0
971,"Hamilton County, NY",Hamilton County,4836,NY,0
1062,"Utica-Rome, NY MSA",Herkimer County,64519,NY,1
1507,"Jefferson County, NY",Jefferson County,116229,NY,0
2134,"New York, NY HUD Metro FMR Area",Kings County,2504700,NY,1
1094,"Lewis County, NY",Lewis County,27087,NY,0
1168,"Rochester, NY MSA",Livingston County,65393,NY,1
1140,"Syracuse, NY MSA",Madison County,73442,NY,1
1168,"Rochester, NY MSA",Monroe County,744344,NY,1
1077,"Montgomery County, NY",Montgomery County,50219,NY,0
2572,"Nassau-Suffolk, NY HUD Metro FMR Area",Nassau County,1339532,NY,1
2134,"New York, NY HUD Metro FMR Area",New York County,1585873,NY,1
1111,"Buffalo-Niagara Falls, NY MSA",Niagara County,216469,NY,1
1062,"Utica-Rome, NY MSA",Oneida County,234878,NY,1
1140,"Syracuse, NY MSA",Onondaga County,467026,NY,1
1168,"Rochester, NY MSA",Ontario County,107931,NY,1
1588,"Poughkeepsie-Newburgh-Middletown, NY MSA",Orange County,372813,NY,1
1168,"Rochester, NY MSA",Orleans County,42883,NY,1
1140,"Syracuse, NY MSA",Oswego County,122109,NY,1
1198,"Otsego County, NY",Otsego County,62259,NY,0
2134,"New York, NY HUD Metro FMR Area",Putnam County,99710,NY,1
2134,"New York, NY HUD Metro FMR Area",Queens County,2230722,NY,1
1294,"Albany-Schenectady-Troy, NY MSA",Rensselaer County,159429,NY,1
2134,"New York, NY HUD Metro FMR Area",Richmond County,468730,NY,1
2134,"New York, NY HUD Metro FMR Area",Rockland County,311687,NY,1
1129,"St. Lawrence County, NY",St. Lawrence County,111944,NY,0
1294,"Albany-Schenectady-Troy, NY MSA",Saratoga County,219607,NY,1
1294,"Albany-Schenectady-Troy, NY MSA",Schenectady County,154727,NY,1
1294,"Albany-Schenectady-Troy, NY MSA",Schoharie County,32749,NY,1
1158,"Schuyler County, NY",Schuyler County,18343,NY,0
1020,"Seneca County, NY",Seneca County,35251,NY,0
1014,"Steuben County, NY",Steuben County,98990,NY,0
2572,"Nassau-Suffolk, NY HUD Metro FMR Area",Suffolk County,1493350,NY,1
1516,"Sullivan County, NY",Sullivan County,77547,NY,0
1199,"Binghamton, NY MSA",Tioga County,51125,NY,1
1593,"Ithaca, NY MSA",Tompkins County,101564,NY,1
1686,"Kingston, NY MSA",Ulster County,182493,NY,1
1324,"Glens Falls, NY MSA",Warren County,65707,NY,1
1324,"Glens Falls, NY MSA",Washington County,63216,NY,1
1168,"Rochester, NY MSA",Wayne County,93772,NY,1
2363,"Westchester County, NY Statutory Exception Area",Westchester County,949113,NY,1
927,"Wyoming County, NY",Wyoming County,42155,NY,0
1293,"Yates County, NY",Yates County,25348,NY,0
929,"Burlington, NC MSA",Alamance County,151131,NC,1
1028,"Hickory-Lenoir-Morganton, NC MSA",Alexander County,37198,NC,1
908,"Alleghany County, NC",Alleghany County,11155,NC,0
1119,"Anson County, NC HUD Metro FMR Area",Anson County,26948,NC,1
845,"Ashe County, NC",Ashe County,27281,NC,0
1048,"Avery County, NC",Avery County,17797,NC,0
1050,"Beaufort County, NC",Beaufort County,47759,NC,0
845,"Bertie County, NC",Bertie County,21282,NC,0
845,"Bladen County, NC",Bladen County,35190,NC,0
1274,"Wilmington, NC HUD Metro FMR Area",Brunswick County,107431,NC,1
1426,"Asheville, NC HUD Metro FMR Area",Buncombe County,238318,NC,1
1028,"Hickory-Lenoir-Morganton, NC MSA",Burke County,90912,NC,1
1389,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",Cabarrus County,178011,NC,1
1028,"Hickory-Lenoir-Morganton, NC MSA",Caldwell County,83029,NC,1
1216,"Camden County, NC",Camden County,9980,NC,0
1451,"Carteret County, NC",Carteret County,66469,NC,0
979,"Caswell County, NC",Caswell County,23719,NC,0
1028,"Hickory-Lenoir-Morganton, NC MSA",Catawba County,154358,NC,1
1320,"Durham-Chapel Hill, NC HUD Metro FMR Area",Chatham County,63505,NC,1
1073,"Cherokee County, NC",Cherokee County,27444,NC,0
1119,"Chowan County, NC",Chowan County,14793,NC,0
1119,"Clay County, NC",Clay County,10587,NC,0
917,"Cleveland County, NC",Cleveland County,98078,NC,0
845,"Columbus County, NC",Columbus County,58098,NC,0
1328,"Craven County, NC",Craven County,103505,NC,0
1303,"Fayetteville, NC HUD Metro FMR Area",Cumberland County,319431,NC,1
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Currituck County,23547,NC,1
1480,"Dare County, NC",Dare County,33920,NC,0
996,"Davidson County, NC",Davidson County,162878,NC,0
1046,"Winston-Salem, NC MSA",Davie County,41240,NC,1
923,"Duplin County, NC",Duplin County,58505,NC,0
1320,"Durham-Chapel Hill, NC HUD Metro FMR Area",Durham County,267587,NC,1
948,"Rocky Mount, NC MSA",Edgecombe County,56552,NC,1
1046,"Winston-Salem, NC MSA",Forsyth County,350670,NC,1
1477,"Raleigh-Cary, NC MSA",Franklin County,60619,NC,1
1389,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",Gaston County,206086,NC,1
1111,"Gates County, NC",Gates County,12197,NC,0
1119,"Graham County, NC",Graham County,8861,NC,0
925,"Granville County, NC",Granville County,59916,NC,0
845,"Greene County, NC HUD Metro FMR Area",Greene County,21362,NC,1
1080,"Greensboro-High Point, NC HUD Metro FMR Area",Guilford County,488406,NC,1
1138,"Halifax County, NC",Halifax County,54691,NC,0
1137,"Harnett County, NC",Harnett County,114678,NC,0
1436,"Haywood County, NC HUD Metro FMR Area",Haywood County,59036,NC,1
1426,"Asheville, NC HUD Metro FMR Area",Henderson County,106740,NC,1
1119,"Hertford County, NC",Hertford County,24669,NC,0
1090,"Hoke County, NC HUD Metro FMR Area",Hoke County,46952,NC,1
1041,"Hyde County, NC",Hyde County,5810,NC,0
1276,"Iredell County, NC",Iredell County,159437,NC,0
1065,"Jackson County, NC",Jackson County,40271,NC,0
1477,"Raleigh-Cary, NC MSA",Johnston County,168878,NC,1
845,"Jones County, NC",Jones County,10153,NC,0
939,"Lee County, NC",Lee County,57866,NC,0
881,"Lenoir County, NC",Lenoir County,59495,NC,0
864,"Lincoln County, NC",Lincoln County,78265,NC,0
1034,"McDowell County, NC",McDowell County,44996,NC,0
968,"Macon County, NC",Macon County,33922,NC,0
1426,"Asheville, NC HUD Metro FMR Area",Madison County,20764,NC,1
845,"Martin County, NC",Martin County,24505,NC,0
1389,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",Mecklenburg County,919628,NC,1
951,"Mitchell County, NC",Mitchell County,15579,NC,0
949,"Montgomery County, NC",Montgomery County,27798,NC,0
1393,"Moore County, NC",Moore County,88247,NC,0
948,"Rocky Mount, NC MSA",Nash County,95840,NC,1
1274,"Wilmington, NC HUD Metro FMR Area",New Hanover County,202667,NC,1
1084,"Northampton County, NC",Northampton County,22099,NC,0
1369,"Jacksonville, NC MSA",Onslow County,177772,NC,1
1320,"Durham-Chapel Hill, NC HUD Metro FMR Area",Orange County,133801,NC,1
1106,"Pamlico County, NC",Pamlico County,13144,NC,0
1233,"Pasquotank County, NC",Pasquotank County,40661,NC,0
1120,"Pender County, NC HUD Metro FMR Area",Pender County,52217,NC,1
1196,"Perquimans County, NC",Perquimans County,13453,NC,0
950,"Person County, NC HUD Metro FMR Area",Person County,39464,NC,1
1220,"Greenville, NC HUD Metro FMR Area",Pitt County,168148,NC,1
1210,"Polk County, NC",Polk County,20510,NC,0
1080,"Greensboro-High Point, NC HUD Metro FMR Area",Randolph County,141752,NC,1
845,"Richmond County, NC",Richmond County,46639,NC,0
973,"Robeson County, NC",Robeson County,134168,NC,0
845,"Rockingham County, NC HUD Metro FMR Area",Rockingham County,93643,NC,1
1041,"Rowan County, NC",Rowan County,138428,NC,0
1052,"Rutherford County, NC",Rutherford County,67810,NC,0
981,"Sampson County, NC",Sampson County,63431,NC,0
886,"Scotland County, NC",Scotland County,36157,NC,0
1103,"Stanly County, NC",Stanly County,60585,NC,0
1046,"Winston-Salem, NC MSA",Stokes County,47401,NC,1
1119,"Surry County, NC",Surry County,73673,NC,0
974,"Swain County, NC",Swain County,13981,NC,0
872,"Transylvania County, NC",Transylvania County,33090,NC,0
951,"Tyrrell County, NC",Tyrrell County,4407,NC,0
1389,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",Union County,201292,NC,1
958,"Vance County, NC",Vance County,45422,NC,0
1477,"Raleigh-Cary, NC MSA",Wake County,900993,NC,1
1119,"Warren County, NC",Warren County,20972,NC,0
1391,"Washington County, NC",Washington County,13228,NC,0
1377,"Watauga County, NC",Watauga County,51079,NC,0
1015,"Goldsboro, NC MSA",Wayne County,122623,NC,1
1055,"Wilkes County, NC",Wilkes County,69340,NC,0
956,"Wilson County, NC",Wilson County,81234,NC,0
1046,"Winston-Salem, NC MSA",Yadkin County,38406,NC,1
845,"Yancey County, NC",Yancey County,17818,NC,0
887,"Adams County, ND",Adams County,2343,ND,0
850,"Barnes County, ND",Barnes County,11066,ND,0
887,"Benson County, ND",Benson County,6660,ND,0
830,"Billings County, ND",Billings County,783,ND,0
802,"Bottineau County, ND",Bottineau County,6429,ND,0
954,"Bowman County, ND",Bowman County,3151,ND,0
802,"Burke County, ND",Burke County,1968,ND,0
1269,"Bismarck, ND MSA",Burleigh County,81308,ND,1
1246,"Fargo, ND-MN MSA",Cass County,149778,ND,1
995,"Cavalier County, ND",Cavalier County,3993,ND,0
814,"Dickey County, ND",Dickey County,5289,ND,0
839,"Divide County, ND",Divide County,2071,ND,0
887,"Dunn County, ND",Dunn County,3536,ND,0
887,"Eddy County, ND",Eddy County,2385,ND,0
1001,"Emmons County, ND",Emmons County,3550,ND,0
1063,"Foster County, ND",Foster County,3343,ND,0
839,"Golden Valley County, ND",Golden Valley County,1680,ND,0
1173,"Grand Forks, ND-MN MSA",Grand Forks County,66861,ND,1
839,"Grant County, ND",Grant County,2394,ND,0
1063,"Griggs County, ND",Griggs County,2420,ND,0
887,"Hettinger County, ND",Hettinger County,2477,ND,0
870,"Kidder County, ND",Kidder County,2435,ND,0
887,"LaMoure County, ND",LaMoure County,4139,ND,0
839,"Logan County, ND",Logan County,1990,ND,0
934,"McHenry County, ND",McHenry County,5395,ND,0
803,"McIntosh County, ND",McIntosh County,2809,ND,0
966,"McKenzie County, ND",McKenzie County,6360,ND,0
861,"McLean County, ND",McLean County,8962,ND,0
887,"Mercer County, ND",Mercer County,8424,ND,0
1269,"Bismarck, ND MSA",Morton County,27471,ND,1
1907,"Mountrail County, ND",Mountrail County,7673,ND,0
839,"Nelson County, ND",Nelson County,3126,ND,0
839,"Oliver County, ND",Oliver County,1846,ND,0
802,"Pembina County, ND",Pembina County,7413,ND,0
887,"Pierce County, ND",Pierce County,4357,ND,0
826,"Ramsey County, ND",Ramsey County,11451,ND,0
963,"Ransom County, ND",Ransom County,5457,ND,0
887,"Renville County, ND",Renville County,2470,ND,0
949,"Richland County, ND",Richland County,16321,ND,0
966,"Rolette County, ND",Rolette County,13937,ND,0
945,"Sargent County, ND",Sargent County,3829,ND,0
839,"Sheridan County, ND",Sheridan County,1321,ND,0
830,"Sioux County, ND",Sioux County,4153,ND,0
856,"Slope County, ND",Slope County,727,ND,0
1032,"Stark County, ND",Stark County,24199,ND,0
814,"Steele County, ND",Steele County,1975,ND,0
1004,"Stutsman County, ND",Stutsman County,21100,ND,0
981,"Towner County, ND",Towner County,2246,ND,0
803,"Traill County, ND",Traill County,8121,ND,0
908,"Walsh County, ND",Walsh County,11119,ND,0
1752,"Ward County, ND",Ward County,61675,ND,0
951,"Wells County, ND",Wells County,4207,ND,0
1441,"Williams County, ND",Williams County,22398,ND,0
847,"Adams County, OH",Adams County,28550,OH,0
861,"Lima, OH MSA",Allen County,106331,OH,1
981,"Ashland County, OH",Ashland County,53139,OH,0
879,"Ashtabula County, OH",Ashtabula County,101497,OH,0
945,"Athens County, OH",Athens County,64757,OH,0
1066,"Auglaize County, OH",Auglaize County,45949,OH,0
847,"Wheeling, WV-OH MSA",Belmont County,70400,OH,1
962,"Brown County, OH HUD Metro FMR Area",Brown County,44846,OH,1
1173,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",Butler County,368130,OH,1
952,"Canton-Massillon, OH MSA",Carroll County,28836,OH,1
1008,"Champaign County, OH",Champaign County,40097,OH,0
982,"Springfield, OH MSA",Clark County,138333,OH,1
1173,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",Clermont County,197363,OH,1
1032,"Clinton County, OH",Clinton County,42040,OH,0
935,"Columbiana County, OH",Columbiana County,107841,OH,0
895,"Coshocton County, OH",Coshocton County,36901,OH,0
898,"Crawford County, OH",Crawford County,43784,OH,0
1057,"Cleveland-Elyria-Mentor, OH MSA",Cuyahoga County,1280122,OH,1
1029,"Darke County, OH",Darke County,52959,OH,0
1079,"Defiance County, OH",Defiance County,39037,OH,0
1209,"Columbus, OH HUD Metro FMR Area",Delaware County,174214,OH,1
957,"Sandusky, OH MSA",Erie County,77079,OH,1
1209,"Columbus, OH HUD Metro FMR Area",Fairfield County,146156,OH,1
1044,"Fayette County, OH",Fayette County,29030,OH,0
1209,"Columbus, OH HUD Metro FMR Area",Franklin County,1163414,OH,1
968,"Toledo, OH MSA",Fulton County,42698,OH,1
944,"Gallia County, OH",Gallia County,30934,OH,0
1057,"Cleveland-Elyria-Mentor, OH MSA",Geauga County,93389,OH,1
1089,"Dayton, OH HUD Metro FMR Area",Greene County,161573,OH,1
884,"Guernsey County, OH",Guernsey County,40087,OH,0
1173,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",Hamilton County,802374,OH,1
996,"Hancock County, OH",Hancock County,74782,OH,0
1056,"Hardin County, OH",Hardin County,32058,OH,0
905,"Harrison County, OH",Harrison County,15864,OH,0
1153,"Henry County, OH",Henry County,28215,OH,0
847,"Highland County, OH",Highland County,43589,OH,0
847,"Hocking County, OH",Hocking County,29380,OH,0
847,"Holmes County, OH",Holmes County,42366,OH,0
1004,"Huron County, OH",Huron County,59626,OH,0
847,"Jackson County, OH",Jackson County,33225,OH,0
1007,"Steubenville-Weirton, OH-WV MSA",Jefferson County,69709,OH,1
950,"Knox County, OH",Knox County,60921,OH,0
1057,"Cleveland-Elyria-Mentor, OH MSA",Lake County,230041,OH,1
1035,"Huntington-Ashland, WV-KY-OH MSA",Lawrence County,62450,OH,1
1209,"Columbus, OH HUD Metro FMR Area",Licking County,166492,OH,1
1032,"Logan County, OH",Logan County,45858,OH,0
1057,"Cleveland-Elyria-Mentor, OH MSA",Lorain County,301356,OH,1
968,"Toledo, OH MSA",Lucas County,441815,OH,1
1209,"Columbus, OH HUD Metro FMR Area",Madison County,43435,OH,1
915,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",Mahoning County,238823,OH,1
1039,"Marion County, OH",Marion County,66501,OH,0
1057,"Cleveland-Elyria-Mentor, OH MSA",Medina County,172332,OH,1
962,"Meigs County, OH",Meigs County,23770,OH,0
929,"Mercer County, OH",Mercer County,40814,OH,0
1089,"Dayton, OH HUD Metro FMR Area",Miami County,102506,OH,1
847,"Monroe County, OH",Monroe County,14642,OH,0
1089,"Dayton, OH HUD Metro FMR Area",Montgomery County,535153,OH,1
937,"Morgan County, OH",Morgan County,15054,OH,0
1209,"Columbus, OH HUD Metro FMR Area",Morrow County,34827,OH,1
999,"Muskingum County, OH",Muskingum County,86074,OH,0
930,"Noble County, OH",Noble County,14645,OH,0
968,"Toledo, OH MSA",Ottawa County,41428,OH,1
